Task_ID,Node_ID,Task_Size_MB,Computation_Requirement_Cycles,Deadline_ms,Node_Computation_Capacity_Cycles,Node_Bandwidth_MBps,Node_Energy_Availability_J,Anomaly_Flag,Latency_ms,Offloading_Decision
425,10,122.72630468540262,635454.0168038091,864.3426749970929,272514.72956404905,36.25241056494274,287.2135927747417,0,489.4337702622926,Local
426,10,74.35421194059525,450392.36576458666,536.570188217439,399767.6277165085,93.18786103473022,17.502187447183662,0,364.6691964792751,Remote
427,6,435.3466180408235,219224.7397004238,791.5378722532392,598996.5122972662,30.73479754473005,392.48063565226056,0,464.7210377922811,Remote
428,5,481.9859601856646,121126.97928516395,303.8188151996521,653296.7084797043,36.03195125377013,187.18758602844085,1,403.1308329129808,Remote
429,4,25.33813373628296,69272.59459672813,545.955914055696,154765.59027312213,43.241871708048905,209.14508509104752,0,85.74176418275599,Local
430,2,368.3223328171059,264052.4679694469,351.77765413327273,977054.6448686308,69.73684647628482,406.59107677410344,0,128.35586644268722,Local
431,4,455.667010364431,47077.4407713981,420.058916316112,545227.454755806,20.641455322492646,195.84886194649684,1,174.22347287236343,Remote
432,10,430.10644512532434,567603.6091394662,735.0897261645418,136552.629474487,95.85506912443985,33.14018948242986,0,88.28891994731205,Remote
433,10,482.6150314124022,284544.6185764968,882.8458575093856,893741.6180927876,87.90140980852881,96.45548753047166,0,292.9174096731383,Remote
434,3,382.4460984346676,824710.2732789451,130.28043717688774,75563.79264834938,61.94944657080551,478.39255447020935,0,487.84800944680086,Remote
435,10,226.72639356664604,75166.63211539805,638.2928639225067,907827.6977443352,70.6634080682461,44.498627577231936,0,381.9221225508985,Remote
436,1,162.85647534261392,227125.14284714445,586.3223695020205,996569.0906326934,11.49944241197944,183.91628847432796,0,214.57644078839363,Local
437,8,167.16394281468246,730515.9009430557,127.23088878417256,700731.3673573474,40.50502978136038,256.5577918551588,0,7.229718085242887,Local
438,5,364.96710958091734,599209.4880871079,219.775387135708,770676.7738529157,81.60942075952978,251.70760539589443,0,160.07162551339846,Local
439,4,375.4601358951725,65426.77997791837,317.89246978535346,337965.5336310189,16.97346764131473,11.940372075949949,0,265.7458474076465,Remote
440,8,108.1759803388692,877362.2177050383,175.26176010932645,941635.2758811999,35.40824507896482,255.56973841417027,0,165.50418255672545,Local
441,7,435.3801786103602,877384.5010633534,251.29218769909838,530184.2521422593,62.676714550088015,198.0485044089305,0,59.96228689681047,Local
442,2,360.3127796991013,331077.59587189805,274.92479087309044,732656.0581509573,33.077172492904765,486.318874382533,0,224.1686536466378,Remote
443,1,285.7476403082575,341065.4375062151,342.317094708669,924183.6081953682,94.05801767300673,87.98795115697662,0,130.36014439802955,Local
444,4,241.05090545023123,989039.3299918238,751.8965482731475,975204.7959995328,21.79527677238613,183.53555641215254,0,455.0700263484432,Remote
445,8,276.1840748370795,626549.9954215451,576.1930818120946,833371.1522400777,81.76549221170008,215.54592769401168,0,55.36849160800279,Local
446,2,88.03041175683958,531785.2040474911,986.3842052318874,303714.489475048,55.71538227157674,201.4398331794649,0,29.33055121873164,Local
447,3,109.81361214537436,838314.0313683725,420.5884686977963,966580.9690355303,77.52976982379604,336.25710554941264,1,7.6305137316567135,Remote
448,1,54.67060029903392,286005.0480189591,756.3264230985558,628491.4117123282,37.964379548030266,115.60130019840673,0,167.39449382040058,Local
449,1,85.2924386989452,429753.4108029605,872.7537371627684,930711.8338756079,56.30406420808349,118.325060878856,0,331.89148490943984,Remote
450,3,232.3098809565885,268508.8988128458,682.1887081076615,676428.9207885375,87.11518147508586,367.31336476541804,0,366.55480767648737,Remote
451,5,269.87365292684547,789371.6857421427,417.746093013321,307931.72288587276,52.019028921079396,255.14235415230803,0,229.36453327395296,Local
452,3,18.752327314376494,573775.9962895828,756.0586844382955,370654.4996186731,42.374787571924266,213.4262812680821,0,343.742681975357,Local
453,1,400.43093565337347,659166.2450699304,211.630466394958,550921.3053258376,58.25398476274625,92.90949532185338,0,183.1574479266049,Remote
454,1,154.14230693830416,253054.94258956716,334.2766435283311,790224.8267183221,74.56264777327301,101.88833922696163,0,335.5640788933754,Local
455,8,456.7996571303564,221005.0760759378,551.2184025482959,318664.56878899457,49.920701094865244,15.170302039791267,0,25.095012724674834,Local
456,10,484.0805191707511,488886.2543539558,579.6552934132868,580151.4349680579,94.49892776280457,54.79887174223752,0,198.42272736066704,Remote
457,2,100.87484859156062,737828.183343734,31.920060717903162,346279.3685828251,36.54512416381078,282.8509603982181,0,396.4705904284237,Remote
458,3,236.42767247517372,525714.51776264,945.6630468684486,815953.6352304721,52.79172455522084,447.01783370412085,0,402.4879850772057,Remote
459,2,10.603599231548685,33613.03186812294,699.6609985052161,467261.3656741825,78.12348934072973,150.71073491397314,0,359.49364554346886,Remote
460,3,303.1803599099892,868682.9548139685,500.74671272957215,77646.10402603235,72.02089814461823,170.59614068910278,0,106.09811718208289,Remote
461,7,307.5801596487089,65622.20662161644,933.7959620642253,166886.46896005483,87.72769471754405,66.64674919964098,0,127.36653387066346,Local
462,1,131.29457824565384,955868.6592370315,444.7046095983202,62043.56295201266,99.7128262612998,200.42916334748034,0,498.0639199959336,Remote
463,10,283.622209565767,26116.81631899545,980.631214567668,499803.6430683109,48.41724959155806,28.238635238971288,0,56.17211356497015,Remote
464,8,120.51466979743036,694756.005674578,517.1619096710502,107230.96005087894,20.003579180498065,459.6243411683311,1,94.42803595669264,Local
465,10,88.80447984831314,83124.85664806988,123.14291229799966,115025.82934032247,12.737429272717119,339.82456058101906,1,69.36299654681564,Remote
466,10,329.2445387331097,910765.9028557044,767.1529627346845,941107.2117783386,75.41892155257945,495.46691660267726,0,167.1892070233897,Local
467,10,169.7034773365167,464968.8029893172,682.1087478270621,872782.4171038794,88.66123041778441,442.58334971246194,0,109.03703844079206,Local
468,2,299.229330053955,138386.25104219836,775.256854092531,452634.5102145546,29.864132734997682,241.7653909120948,0,251.35553997614718,Remote
469,3,222.29090699611123,341474.88409005676,951.9276084384243,985819.5155293556,24.260323347091536,264.6456652636847,0,240.63024990565935,Remote
470,9,492.3321896274229,165659.85067141528,778.724409624508,1186.3416424924508,15.598458237312189,103.38226279342499,0,451.24528162839505,Local
471,7,83.29451490710723,171411.32964553294,615.2232361944804,614365.4768171204,84.04326295454858,236.39927799138226,0,22.196273985166833,Local
472,4,237.653312351547,948160.2118512708,858.7358133372325,616811.7491944982,38.02437459033259,452.4836580114777,0,163.34039045054286,Remote
473,10,343.4237469160694,445800.8661725034,676.5139749609863,457985.6128140183,46.15272034837989,34.91817758155236,0,300.34565653855964,Remote
474,5,203.81709110118464,789013.4616414543,414.03786625766384,397551.0249613586,55.24751724486511,433.14283346917176,0,304.3768721127621,Remote
475,2,487.602927416638,639965.9556165042,886.7635665993555,455927.752345127,85.55079107885958,177.06442280487877,0,242.66248336203356,Remote
476,8,363.72493768419815,676749.9359760538,229.68145617652914,415545.4756436008,68.57498994053364,450.7612548971918,0,408.7544427032437,Local
477,4,331.9220902066016,132561.7450335665,717.4948621596369,730761.9850048171,65.35581668720302,471.0311541073275,0,36.0474748501571,Local
478,9,380.95904112949944,234950.26236867017,882.7478203913494,136220.0795383108,25.810488996031964,338.7237946309339,0,408.66644396216725,Remote
479,5,476.79783263897133,786963.5848192825,734.0033545062632,198441.58137053903,56.187090253884676,335.5676554304122,0,249.90334901567329,Remote
480,9,454.8311399624737,970795.4402683082,700.3026648633183,181337.71016403116,74.38429154607897,231.84962547728264,0,71.21154406311608,Local
481,4,364.89980098194184,263412.96695605305,755.1119111311176,263208.11453614326,97.59347947274426,419.4147100264167,0,443.42244720253643,Local
482,10,377.0892031596287,272297.19598628883,470.40469581763796,525733.1603628017,28.1265678292017,481.1902516323088,0,326.3682458727769,Remote
483,5,81.50181627722127,473424.2356780939,875.4289753354557,112097.5385908805,10.858901776050399,389.7900821661684,0,85.95511497794894,Remote
484,9,60.36827820140619,983856.4725425824,211.4021103847303,868301.1260311776,16.777129023862276,314.7489995407875,0,21.65661308251817,Remote
485,8,289.7432059036405,269689.9868806446,136.1125518403359,298064.1697771638,43.82672186637813,307.328518952455,0,74.84927592466138,Local
486,3,19.0001421008646,407564.9377246296,292.65369231732643,163375.44948123913,83.84901829713884,426.2402517759945,1,306.3549902892948,Remote
487,1,246.35462696027986,891588.5356078832,536.2616228072433,675945.688288645,10.642787359142055,275.1898452279362,0,93.75163645372399,Remote
488,3,113.07129416024561,3918.1115887406454,515.4561774552446,39048.21429871996,51.105753359725625,403.8913442619231,0,116.75272206313892,Remote
489,4,179.5481181459714,40726.19902358098,822.3927700998207,620348.59630929,39.6307553807255,259.3537750353804,0,17.44416424937552,Remote
490,2,390.14432053854847,604467.605394148,410.52296983997724,698500.2322458233,14.723353908975483,40.597694737222824,0,362.8506827581088,Remote
491,1,471.20637707386936,907472.7845481342,489.50098202859357,215701.61485533245,50.52126580053555,198.13403436303605,0,406.13037788092134,Remote
492,7,45.483973351707334,239617.80374152574,23.234006426801677,42922.10937019065,32.9273836603047,227.77606925903436,0,399.43984750220096,Remote
493,8,271.77868092845813,470172.1329060283,415.6418440785097,364281.71356053016,41.66963509123058,79.39245004344244,0,68.1462349253207,Remote
494,7,442.441408051604,451014.83635616046,651.2964906208387,99495.63601169454,73.50537743058638,60.22320130271428,0,452.1340580574359,Remote
495,5,50.42918187580643,473498.3747494147,25.35324732032626,117361.37182366374,56.939588551987036,272.3778253319075,0,337.7780205896696,Remote
496,1,414.01188297944856,622897.1760340155,288.0731455343813,255006.9702134197,21.218268609353203,51.72038191248025,0,449.27666807654794,Remote
497,7,185.32266195485298,470274.0192276931,215.87679569649603,296172.45670213253,96.52730863812751,158.44313226614113,0,226.34444974267848,Remote
498,7,167.82640408747432,448020.6731811354,51.56557462049235,530440.3706803991,67.23196891387644,374.8525182219072,1,221.2926562364304,Remote
499,9,488.958529294245,474814.1320108292,484.4674890153921,678713.4936175101,78.92815830962783,482.57176798831057,0,393.34557674902317,Remote
500,3,108.42095403252415,591276.5738297704,189.90606029587494,593178.1699293146,17.129183500753374,361.756584470445,0,51.18243846098804,Remote
501,9,349.66503100311365,537470.480863007,745.6507242350664,149211.9769522273,14.235254151401701,496.3865187419064,0,262.8326481342684,Remote
502,1,412.50595672483456,854281.8616528538,849.448604925715,172913.9464201738,11.750324533127305,352.18560592690733,0,419.0101966374567,Remote
503,1,30.17991268684312,50447.35664017295,550.1293308424563,878890.4805431216,26.99146249961,153.9592906206205,0,415.9453187194378,Remote
504,4,338.488874593662,833483.7544015395,981.8902690959302,558793.9627490495,47.29675579466456,339.30574484762735,0,478.28576388947266,Local
505,9,476.2594874341102,844080.6879991123,455.97378575588937,870067.8950647913,94.22435200625405,354.05681494648286,0,350.6449337976205,Remote
506,6,70.86778369674909,285623.1135094299,518.2345281226663,372174.9648085545,51.13536933391987,192.14622246206568,1,107.84646157266553,Local
507,3,449.1484383156688,463389.1030608348,989.3255764181727,614785.6074238925,36.12295948352765,18.679786798600617,0,15.038755872817505,Local
508,1,301.44055231469866,439099.95004889806,239.23295160539834,524139.7526385561,60.5741728167697,354.56789453998863,0,242.31082032041544,Remote
509,4,312.13624511261224,219291.32451977616,943.1204802801362,319804.3663306421,20.074112032131033,20.633046685015394,0,259.28341348316496,Local
510,9,310.34264568414693,397400.05023923016,52.409179567922116,470445.45666156174,64.85553019044849,319.2821582494349,0,123.92997932697106,Local
511,3,156.42958430528378,45343.38439868358,451.9230213605628,502988.38595010515,61.158875889745296,90.17207948385199,0,66.72523632618359,Local
512,9,468.2488894967352,278544.2507089527,79.30347701173511,201570.2037819219,81.27937300651388,287.14572859654123,0,295.17304226430196,Local
513,7,474.20172668920895,816865.4932752674,731.9423954845065,315695.3620043548,98.80188504553217,256.917382436494,0,383.30655864194995,Remote
514,4,316.39928350483444,285277.73946113465,612.3248465212176,791618.3407564686,32.578612454449946,16.62168473002946,0,496.6112812771295,Remote
515,3,393.8771357113912,818388.4620794993,709.5679208329204,915872.451214673,55.86908057233846,187.8042503276007,0,380.35979551920667,Remote
516,10,310.0064130817674,532067.8651398264,380.7355959683368,360434.29945175414,91.79788656871033,304.53467202418835,0,397.84804505651255,Local
517,5,247.3552393112799,879982.8146837988,375.7871146910665,307665.30992680916,80.66708959805572,425.8172104304021,0,310.14813472325477,Local
518,5,333.80185796663284,575204.7747101508,54.86608617128566,196001.96740731064,53.86656727907268,445.4346357798935,0,493.03171619015876,Local
519,3,280.9707117700596,30638.55484167508,356.4454901343434,678812.6774819307,95.08344846533001,247.0864853162794,0,321.77841063171235,Remote
520,9,302.7631726896457,675744.7873395421,929.9955182394389,323776.60196467093,15.151302416512845,366.9270187767247,0,430.82537676785364,Remote
521,4,394.07795117524233,45808.71445554509,385.4342718086445,987761.7895600894,93.78987577413257,165.06274250139424,0,473.1633998892731,Remote
522,5,245.64287741000257,451146.42196415085,833.0540291597503,326359.1172618893,14.54566531445259,177.67133882174215,0,465.2799577477777,Remote
523,4,29.969511985311655,929497.2677786408,843.9022497024347,394741.9107358455,59.25742697032159,105.28712439933373,1,193.80059517276146,Remote
524,5,90.35974568485365,166038.7353985123,379.5087448154415,603730.8620158228,90.13968532009771,285.35457389668727,0,43.93771886555803,Remote
525,7,224.9175360798738,390482.48058860254,635.6687935922272,801882.6088981137,33.644884920517256,164.13643395440897,0,90.07748275692718,Remote
526,9,365.1650143382886,730130.4485396299,104.41788625032804,470049.1466802881,52.50236490506427,51.34173925486747,0,34.3155361713207,Local
527,7,300.7065376719876,882376.2975387528,112.64179492693373,423233.37775516935,39.189599122326996,345.6529824649576,0,57.17148274042432,Local
528,5,328.64415107799243,671272.0617377654,58.17108702509618,995642.1957612134,95.69295253687163,356.7990717266451,0,96.40236671738033,Remote
529,10,244.84667500238078,258915.08093697805,585.2049424413584,11483.1474988045,84.12810352777818,186.39628520173835,0,173.84168671076387,Remote
530,10,311.713590751699,674933.2450632999,431.81026784983607,895170.2235623946,73.81013601937417,47.59446573345117,0,274.0521250546625,Remote
531,7,171.21854452918447,297430.9134629859,552.5520330975977,149991.6851137977,62.886428795359784,218.8858815276787,0,357.2826193807676,Remote
532,10,240.38947042136587,718710.8005889165,525.8624586033039,786139.3509327045,83.85326103917333,226.74437444460557,0,109.4090313727234,Local
533,5,374.69674214152826,954079.0944574556,356.70096117982297,618313.6282864517,45.304033737119234,337.64873359996756,0,337.898590097879,Remote
534,3,437.19806169682937,721672.057655182,680.6986806752382,342505.43821259396,50.27966695954557,164.5540317167549,0,353.6082418786977,Remote
535,7,222.49111363863057,863017.6224095,760.9168621072268,874001.0805654973,75.70015489727753,344.47364709283966,0,281.5180567487638,Local
536,2,31.394212276606982,3101.7393327075297,24.481976288898956,13894.320753010983,42.19792869643428,437.0293854611203,0,452.2908455503618,Remote
537,9,89.2195466319333,717854.5526068627,215.16987677118954,227463.96142284875,15.751084784353644,126.36816075747792,0,59.94243289129627,Local
538,10,20.221958252853668,829757.969308385,716.1035094025035,567325.9034532865,16.690114799746432,489.6705824987509,0,92.67512151319765,Local
539,10,330.0988794262918,41518.17880713674,392.75397090749584,352190.71778964833,20.38265211751335,199.32038719703542,0,217.189088072795,Remote
540,1,172.83416642400337,871726.1295609424,665.8591074721921,610767.1178230093,88.27131910092965,140.95675572206025,0,67.72280394094824,Remote
541,6,275.81453150249007,257437.5340817358,353.4930331372128,25086.083215258157,52.50037831805839,216.54047943004235,0,285.3165911434233,Local
542,7,251.7056549240618,665626.8098760771,396.8476008063407,117342.4715512308,74.15941324102629,56.25476319289099,1,202.20823097166507,Local
543,8,49.94797988068908,800554.5241443833,167.09208495278807,127969.1439782208,45.3618402044404,71.59589419093668,0,145.87491829527963,Remote
544,10,207.5980669506776,663001.8485462961,265.6487094694984,190094.36227009344,33.283985267407104,213.07268301448238,0,89.14495744373045,Local
545,9,118.0749512119384,93192.50728118398,609.3576399325113,459872.10935974226,41.24729508059907,383.59781575015904,0,170.9924279823641,Remote
546,2,215.01589644714983,596725.197341508,438.83148020201475,752376.5708440277,81.47641107854652,451.15299739150055,1,305.9398786620093,Remote
547,10,109.75335736769891,550034.0730654214,776.5596561151492,905633.2990909722,66.26945125282944,335.76081545097276,0,290.01367939025874,Local
548,2,421.82167907569743,900420.9468061972,854.0591053889593,835537.1577539619,94.38758019621119,61.55758206670317,0,85.99388010406574,Remote
549,5,95.35473492334428,404835.489914565,546.2299540345922,197690.98390390788,71.17343007191505,339.28968346846216,0,66.83530631661354,Remote
550,5,480.7824702286187,321760.0159899631,760.6846191354986,441709.40167840174,61.316346857922454,321.35968114445626,0,18.2049974913919,Remote
551,6,213.794609412001,750100.9136720297,313.83546806262433,200212.18616077647,64.91764080872511,404.8243199637323,0,11.15066892799647,Local
552,3,424.66019308933414,413262.65075731324,420.82150324607744,265207.3448505236,94.81342955215732,414.37184665956863,0,440.50616568124417,Local
553,8,318.0947609209131,646450.078830058,715.6498994546627,504043.43453037424,80.93808368800354,435.4195071316997,0,27.318983722668012,Remote
554,1,370.3216463462188,646803.6400344823,392.3498728888604,69040.91569879901,12.163711362979404,212.9244421437582,0,366.9544493872569,Remote
555,6,386.18470515272236,888151.0252957577,592.619885807399,218956.15526367995,58.07257265221275,351.9535537225507,0,436.6326226412537,Local
556,4,257.37399212757873,599093.7099167783,193.51905129168637,935442.7831458101,71.95045703919084,141.44267587193227,0,53.5386350384165,Local
557,1,276.2172564480113,502651.4563520249,603.773601820793,466650.17636583047,77.38286305952396,499.6747771919171,0,220.96920479734374,Remote
558,7,261.85797522627524,139732.4550701205,862.8985701546246,445941.1394518943,29.1827907382543,95.91377827466137,0,481.3399766712669,Remote
559,9,298.14860526413884,116621.86907202666,869.9532434251913,15552.587596527621,88.0459619006217,14.956071513809547,0,417.8986369591746,Local
560,4,24.403278420688572,155167.24371779631,727.1009622662443,248152.34731128742,96.02588324576473,82.91627011390625,0,247.40349576963825,Remote
561,4,203.80243322601748,172676.63284576742,748.2958452853647,866426.1435461991,31.30437752603828,390.1774218766221,1,382.47270083181866,Local
562,6,307.03246964497407,638239.2155709703,562.3481706991937,165463.79983041008,89.43539117655212,228.92400148902362,0,417.5219240936736,Remote
563,3,302.88454697537355,741240.2690243039,588.8214092641665,415709.8145951863,18.728088626448585,229.27512142710987,0,177.27334677841606,Remote
564,6,398.54848635675944,530461.5314034923,142.3140755964128,15316.574961134253,15.013615250372066,477.9612306097176,0,446.61569385063063,Remote
565,7,330.9545760277332,829188.7148129456,449.4205965370881,478857.14618888526,21.630142009247443,460.6211049337564,0,237.8842932401926,Local
566,10,496.14532500692945,991271.9635068995,456.2685210475002,22000.085619490936,15.19669715203324,162.4854215239645,0,266.26464496162083,Remote
567,10,149.08871901823605,820192.6164902367,958.9128573110628,819789.943512734,86.05110134401983,112.43848310262442,0,499.85528072180637,Local
568,3,185.98400453645343,695187.4913022832,436.77599399705656,825028.9137196165,15.314513001244475,425.75628286753243,0,422.43496824531985,Local
569,7,198.08510441522017,532960.2067377095,553.84921845373,787954.4461140675,34.449777222729,453.94934481173794,0,184.07615285762512,Remote
570,3,238.24827543992177,449404.2186030335,537.9188852863115,284080.70482222707,19.338070918227075,275.3824921712586,0,10.121070253986474,Remote
571,2,419.6390512527926,85307.9881639978,640.3940998738839,837399.9810035962,36.587983268238844,318.41761844737925,0,314.95616652797787,Local
572,10,125.53812604001283,399969.37964629626,750.750503018577,543455.134472664,18.150352084082844,135.88799949922375,0,353.4371459334134,Local
573,4,390.2401014473605,910224.5021453521,232.7914574091634,374434.30075813545,70.12029256687126,402.39331710947704,0,327.1473316209729,Remote
574,8,208.60198971201427,808214.6072766464,533.4371749074513,625704.6297445288,21.99941347083176,319.7399899400213,0,484.0918638257905,Remote
575,9,304.9091379943842,216835.31364667552,827.6585302428701,13328.705014313631,86.66613332549991,256.72162053601835,0,432.1706585294114,Local
576,7,319.94486128089,467141.1769125186,468.48356669913636,143817.9167231514,83.54719456539769,39.45319247841395,0,227.17168812442102,Remote
577,1,192.69583222257788,816906.479355986,285.67297090983726,742551.2446320925,11.229551692354848,458.8081316304653,0,36.11445629882857,Remote
578,3,261.18145055084454,68317.170230737,658.1619846027361,244917.44710743683,90.61537199636031,311.57119598835897,0,240.64909090348846,Remote
579,9,212.38527557737154,388005.19308299065,825.5297218411317,598411.1082114208,12.604988506903036,104.4186363995543,0,346.17578988120147,Remote
580,1,43.87506523144353,851989.3956370737,72.50888999811741,385717.5002202066,31.568120646180095,307.12919732169587,0,305.8163550723673,Local
581,9,224.211040520245,404493.9663059536,779.0225785731549,854950.9730204622,12.915022399839556,341.95704357758694,0,271.37784851688804,Remote
582,8,57.72276235124056,78537.03008670942,823.4314536321534,952462.890690647,40.22591383353844,267.6274649747805,0,237.06538421754445,Remote
583,1,208.46019154935755,542991.8341637192,466.90769831272075,883681.1636418202,56.24798731419445,361.869851598451,0,150.41212714855624,Remote
584,6,300.5300159175731,861880.752423377,983.4726002502827,271349.37469890306,81.69803821136243,294.91243448502587,0,142.28664705369147,Remote
585,5,293.91330067831535,590695.2574102066,788.8412573002361,194968.7061770362,40.41833954228525,474.4070951957526,0,252.61458206827194,Remote
586,6,334.68442671407695,227052.82910601757,775.925939246709,474960.45872711425,73.49410222058052,36.31156851366035,0,84.49855748267626,Local
587,10,56.678138897766885,384855.38051724393,750.3601886679511,8326.816685344096,26.87540114070823,62.06039715008464,0,173.63928466952677,Local
588,5,329.5403903099146,450673.2378207503,159.10202218609126,26783.583470318554,77.55386110697138,95.09910210762652,0,165.3697409814993,Local
589,6,162.95254778125906,579687.0874667063,225.0585775884807,553737.3489833771,31.23969453183138,348.18382459612275,0,295.6307367841794,Remote
590,5,205.53251360718443,759591.6747268605,469.35023014978077,520928.95476112067,22.919028034939114,326.3419776474062,0,38.00773867969717,Remote
591,5,430.41326442212585,99774.74402299477,271.3643064598712,994587.4070462247,26.686796533664886,447.10884150275007,0,415.6859967312221,Remote
592,4,14.424898023479624,889762.3809845488,421.0885626107,202639.99352839435,26.385681599366986,369.1099519131102,0,283.37729829027904,Local
593,3,298.32219033689665,13297.393313059514,889.5794688236915,258845.82523130797,56.1576591439292,259.0941889066502,0,337.059206984088,Remote
594,3,303.3698502490527,370682.282339581,826.0836229604765,114427.1016839604,86.03178230693315,495.99757830717886,0,353.03148236091926,Remote
595,4,204.36329040834536,28392.889662684996,633.7394796951824,917625.466644091,17.164456929325507,140.39289852295659,0,149.28464773705556,Remote
596,9,126.14364998308473,393581.25111994595,859.5391903085925,778033.4332139923,73.62606866440804,418.26391329487245,0,237.83392585550894,Local
597,2,124.99027874816004,526286.7862744505,785.9346651270768,822516.7723453906,68.89118136875719,219.12728237502049,0,478.3417481554853,Local
598,9,443.0177381337688,512169.70519493025,434.6950825224816,902861.0241765443,88.52679566464262,327.88021804910977,0,384.51909280842335,Remote
599,1,226.5919431536002,166462.71868123708,209.05450052944568,525375.0867391124,31.97328044562165,366.36155052169266,0,484.93065323547677,Remote
600,1,172.13578786469424,646094.7695855167,519.0590296092457,451741.99825927295,50.50988728165267,320.5395027232648,0,374.3959008474127,Local
601,5,229.9010111773875,45733.67205416355,738.8665937032646,331061.0821919509,93.32446369991656,78.8485785232107,0,91.92206915571612,Remote
602,6,338.00129671508705,762144.913312283,442.0554027422971,589625.3997335077,69.39941051217855,227.04599526648704,0,36.94526250311473,Local
603,6,81.42071843992834,946697.7895595527,670.1041906860582,454824.1183930327,44.98915715754372,285.1048051872309,0,290.9424111762335,Remote
604,3,230.22257925473147,340429.05832396675,103.38415202813319,452114.02101896954,21.82711445697416,426.0314419975124,0,182.11757345279173,Remote
605,7,298.0633418440896,517722.1423326176,750.5246890076894,936990.9358674077,33.623650711053195,227.38641691130044,0,141.35166551839427,Local
606,9,474.80584387720256,379531.36778075557,814.5864836941314,984047.4827648511,62.3093929740445,460.1861793540832,0,404.56944323058167,Remote
607,10,133.73861321695546,7703.679913755895,709.7694772227358,796687.9049402511,74.63511528044623,225.78336928235322,0,186.66166720556393,Local
608,8,186.03286647896033,386488.6283922208,967.5909516511019,757001.3321566813,21.197969816670415,278.9021310388757,0,161.91548001848045,Local
609,6,195.88570906198765,791928.5390020851,828.3855368860341,680877.6036173224,63.96375340396486,400.1799846419725,0,425.74385861866017,Remote
610,8,306.7136972459926,596392.8533412983,904.062790597773,166908.7774811802,59.53161509548759,295.7031653668504,0,423.91223156079775,Local
611,5,184.79870598960082,102158.65470054378,934.2353726230716,60046.71505477887,56.25599020216372,480.50685546758405,0,181.401485688753,Local
612,8,271.42084339685084,847292.3502040913,803.3345119550705,691035.5887981498,72.11108059138071,333.5645569519225,0,417.0868569880533,Local
613,10,393.0772616240644,531554.2595403576,677.5162535864341,729057.4360343193,85.37046355751157,266.1276324931245,0,426.13535271466696,Local
614,4,355.63894111497973,841881.6383829315,15.661395547181396,47926.01810704165,39.06907148591816,21.56006421258997,0,214.8456148396848,Local
615,10,228.72063679116692,580641.2972662443,471.1674956908935,928123.6984786192,90.01109710998635,212.7291198143616,0,37.904199453539924,Local
616,8,433.4659270603428,560128.756393102,575.4506756361374,92049.49880523287,24.45702513566956,156.63172543747862,0,5.78439901083835,Remote
617,10,283.48872230099283,106153.92601181538,310.9899697235196,286614.6332374312,25.57214827760479,376.5717772648697,0,264.0297691300525,Local
618,2,274.5538613560841,168192.3734054893,324.9234024344373,672717.4229859058,34.00948572615315,112.05606082523744,0,175.31736921832606,Remote
619,5,26.752005310187506,972053.2312400945,961.5478215530635,170702.72181007185,20.757778259237003,110.55784277409519,0,498.5802876083912,Local
620,9,493.47956037500916,229258.260008016,892.7937565507184,56360.47255380219,30.72873022145898,102.86433118631463,0,387.3434448155057,Local
621,4,70.25569617951709,977474.6658723776,850.6872154466872,331815.34267498564,19.577058661256014,71.55165044655561,0,381.83135089345416,Local
622,6,123.25414708954683,532380.7938177391,411.9516836890495,766205.6032803239,83.95771752868514,162.39343179873484,0,477.8451703022351,Remote
623,1,35.33145024834821,136653.25801687318,23.5615649048254,414265.0003062751,22.507209269796213,444.1018360772783,0,444.4235769571938,Remote
624,9,323.6014537500877,100202.90055093926,89.42002399115694,653319.9489860313,77.25678018038711,389.71495142991796,0,162.5028023309124,Remote
625,1,120.10357671661319,209655.20663503424,319.0744045354276,580039.4781309086,14.312248112200036,370.2730959903288,0,87.1636746939188,Local
626,5,98.20511436163451,925711.6926953105,25.585483865720214,23196.26354355483,95.36682947625236,400.6950347684817,0,374.2166712074137,Remote
627,4,53.392236269388285,414736.07410389854,26.978284096046135,988551.4470586609,74.00440787749895,142.01476577149012,0,192.24557737302214,Local
628,3,60.62138899076768,396038.83372492145,917.4372686259869,42386.660730568365,10.61168937275006,444.846428468719,0,239.22046255732346,Local
629,6,296.48864321686847,313893.05480910384,709.0969170978635,967834.9349108365,78.74708501801926,77.27865381938615,0,317.0468769810393,Remote
630,2,347.22185427463177,147914.78871602178,315.86643016747115,550314.3141860338,56.26737286895668,174.80940609063515,0,454.3969750829441,Local
631,3,204.71570434755648,488363.345995214,141.31813182494363,963195.8680380015,80.14286533016077,297.506578293998,0,212.44843806712814,Remote
632,5,245.14956998011587,130917.73472862755,516.5193607161264,115638.84581442161,57.02471280015296,60.42349328758031,0,392.74186065858385,Local
633,9,346.1241906316622,835644.7561459453,15.292699245820813,490918.1106663277,67.69223718718192,367.7637920104482,0,137.82819668095544,Remote
634,2,18.51609719088502,371026.58928903117,939.0296064195626,170334.58777419257,80.76984898555364,199.75056361970275,0,350.49603650718876,Remote
635,10,168.3340219644365,375428.7642140146,420.66696819505773,51923.90214541997,46.459724912907106,394.358776148116,0,5.781813433566375,Remote
636,8,486.81789655446977,474532.42205467273,408.31160568495943,617911.5859472492,10.243733483840687,251.51917993645534,0,436.3960706778642,Local
